CheckpointID,SimulationID,Zone,Clock.Today,Weather.Radn,Weather.MaxT,Weather.MinT,Weather.Rain,Weather.Wind,Maize.Grain.Wt
1,1,Field,2021-07-02 12:00:00,20.899999618530273,26.299999237060547,13.300000190734863,0,1.399999976158142,0
1,1,Field,2021-07-03 12:00:00,27.100000381469727,29.600000381469727,13.800000190734863,0,1.100000023841858,0
1,1,Field,2021-07-04 12:00:00,14.600000381469727,28.600000381469727,18.100000381469727,3.5999999046325684,0.8999999761581421,0
1,1,Field,2021-07-05 12:00:00,17.700000762939453,27.100000381469727,18.299999237060547,3.299999952316284,1.600000023841858,0
1,1,Field,2021-07-06 12:00:00,30.100000381469727,33,18.100000381469727,0,1.600000023841858,0
1,1,Field,2021-07-07 12:00:00,29.799999237060547,36.29999923706055,18.899999618530273,0,1.2000000476837158,5.377228994986504
1,1,Field,2021-07-08 12:00:00,24.799999237060547,37.29999923706055,20.899999618530273,0,1.7000000476837158,10.913479651737717
1,1,Field,2021-07-09 12:00:00,30.100000381469727,33.400001525878906,20.5,1.5,2.700000047683716,16.431273991534795
1,1,Field,2021-07-10 12:00:00,27.200000762939453,29.899999618530273,17.899999618530273,0,2.299999952316284,21.060979762812728
1,1,Field,2021-07-11 12:00:00,22.5,30.600000381469727,19.100000381469727,0.5,2.4000000953674316,25.9673034032995
1,1,Field,2021-07-12 12:00:00,25.299999237060547,30.600000381469727,18,0,1.5,30.71347992942524
1,1,Field,2021-07-13 12:00:00,19.200000762939453,35.29999923706055,19.100000381469727,0.699999988079071,1.7999999523162842,36.19730412965832
1,1,Field,2021-07-14 12:00:00,25.299999237060547,30.799999237060547,18.399999618530273,15.800000190734863,2,41.03083337481051
1,1,Field,2021-07-15 12:00:00,22.700000762939453,27.5,15.699999809265137,0,1.2000000476837158,45.03857885278156
1,1,Field,2021-07-16 12:00:00,12.899999618530273,29.100000381469727,18.200000762939453,0,2.4000000953674316,49.59549078409996
1,1,Field,2021-07-17 12:00:00,11.100000381469727,26.899999618530273,18.600000381469727,1.899999976158142,3.299999952316284,66.65868266601878
1,1,Field,2021-07-18 12:00:00,10.699999809265137,26.100000381469727,19.200000762939453,1.7000000476837158,3.0999999046325684,83.6061925530525
1,1,Field,2021-07-19 12:00:00,18.200000762939453,26.799999237060547,18.899999618530273,0,4.099999904632568,100.78506642985641
1,1,Field,2021-07-20 12:00:00,23.299999237060547,28.600000381469727,16.600000381469727,0,2.0999999046325684,117.74694640391385
1,1,Field,2021-07-21 12:00:00,27.600000381469727,28.100000381469727,14.800000190734863,0,1.5,133.61659079734096
1,1,Field,2021-07-22 12:00:00,26.100000381469727,28.899999618530273,14.300000190734863,0,1.2000000476837158,149.7261879112832
1,1,Field,2021-07-23 12:00:00,23.799999237060547,29.700000762939453,17.700000762939453,0,0.699999988079071,167.88836591564305
1,1,Field,2021-07-24 12:00:00,25.200000762939453,31.899999618530273,17.200000762939453,0,1.399999976158142,187.04043231614716
1,1,Field,2021-07-25 12:00:00,20,34.70000076293945,19,4.300000190734863,1.899999976158142,208.7269935571348
1,1,Field,2021-07-26 12:00:00,18.200000762939453,32.599998474121094,19.799999237060547,0,2,229.78123577568726
1,1,Field,2021-07-27 12:00:00,17.600000381469727,33.5,19.600000381469727,10.899999618530273,2,251.24036883766283
1,1,Field,2021-07-28 12:00:00,25.100000381469727,35.900001525878906,20.600000381469727,0,2.299999952316284,273.6413136846201
1,1,Field,2021-07-29 12:00:00,26.299999237060547,32.900001525878906,19.600000381469727,0,1.2999999523162842,294.7533996587046
1,1,Field,2021-07-30 12:00:00,26.899999618530273,34.900001525878906,20.899999618530273,1.2999999523162842,1.2000000476837158,317.52400932542673
1,1,Field,2021-07-31 12:00:00,23.799999237060547,31.100000381469727,20.5,0,1.399999976158142,338.11552246120306
1,1,Field,2021-08-01 12:00:00,18.200000762939453,32.900001525878906,20,5.599999904632568,2.5,359.45897352829354
1,1,Field,2021-08-02 12:00:00,16.5,27.100000381469727,15.399999618530273,0,1.2000000476837158,375.01845963130006
1,1,Field,2021-08-03 12:00:00,22.399999618530273,28.799999237060547,16.899999618530273,0,0.699999988079071,392.23188218602286
